year,BUYER_COUNTY,BUYER_STATE,opioid_converted_grams,FIPS,population
2006.0,CHEBOYGAN,MI,11576.2428,26031,27024.0
2006.0,CHELAN,WA,23476.2662596125,53007,69919.0
2006.0,CHEMUNG,NY,17347.623511499998,36015,88164.0
2006.0,CHENANGO,NY,10040.4038475,36017,51097.0
2006.0,CHEROKEE,AL,10096.068205,01019,24531.0
2006.0,CHEROKEE,GA,39825.9139783145,13057,194219.0
2006.0,CHEROKEE,IA,953.4996748125,19035,11791.0
2006.0,CHEROKEE,KS,4072.7030315,20021,21435.0
2006.0,CHEROKEE,NC,14538.022958000001,37039,26153.0
2006.0,CHEROKEE,OK,14912.248569,40021,45036.0
2006.0,CHEROKEE,SC,20847.8226223625,45021,53860.0
2006.0,CHEROKEE,TX,9501.4180063625,48073,47803.0
2006.0,CHERRY,NE,2174.8996275,31031,5777.0
2006.0,CHESAPEAKECITY,VA,38819.1994917375,51550,218647.0
2006.0,CHESHIRE,NH,15831.6566273625,33005,77369.0
2006.0,CHESTER,PA,95742.3434750125,42029,480200.0
2006.0,CHESTER,SC,4339.9311845,45023,32658.0
2006.0,CHESTER,TN,2930.02808,47023,15978.0
2006.0,CHESTERFIELD,SC,14244.126809037502,45025,42658.0
2006.0,CHESTERFIELD,VA,54258.7447925,51041,293904.0
2006.0,CHEYENNE,CO,180.1131825,08017,1833.0
2006.0,CHEYENNE,KS,539.0693610000001,20023,2820.0
2006.0,CHEYENNE,NE,2485.0557568125,31033,9726.0
2006.0,CHICKASAW,IA,571.2109875,19037,12268.0
2006.0,CHICKASAW,MS,3736.4281163625,28017,18919.0
2006.0,CHICOT,AR,3156.0734475,05017,12501.0
2006.0,CHILDRESS,TX,2320.3879097625,48075,7531.0
2006.0,CHILTON,AL,14249.522659812501,01021,41821.0
2006.0,CHIPPEWA,MI,10538.2327990875,26033,38585.0
2006.0,CHIPPEWA,MN,1271.7824205,27023,12541.0
2006.0,CHIPPEWA,WI,5973.4848375,55017,59366.0
2006.0,CHISAGO,MN,6118.5847635,27025,49380.0
2006.0,CHITTENDEN,VT,38239.276152,50007,150257.0
2006.0,CHOCTAW,AL,4168.1465649500005,01023,14389.0
2006.0,CHOCTAW,MS,736.4688,28019,9172.0
2006.0,CHOCTAW,OK,5404.0514729999995,40023,15091.0
2006.0,CHOUTEAU,MT,951.564525,30015,5240.0
2006.0,CHOWAN,NC,1738.213938,37041,14584.0
2006.0,CHRISTIAN,IL,6128.553114,17021,34642.0
2006.0,CHRISTIAN,KY,15525.580204887501,21047,78459.0
2006.0,CHRISTIAN,MO,23049.7909930875,29043,69960.0
2006.0,CHURCHILL,NV,7791.808967725,32001,24624.0
2006.0,CIALES,PR,184.3236038625,72039,
2006.0,CIBOLA,NM,2622.6707725,35006,26978.0
2006.0,CIDRA,PR,1745.0967825,72041,
2006.0,CIMARRON,OK,441.37113750000003,40025,2684.0
2006.0,CITRUS,FL,49646.8910293375,12017,136796.0
2006.0,CLACKAMAS,OR,132420.5569967,41005,370897.0
2006.0,CLAIBORNE,LA,3968.5893234,22027,16435.0
2006.0,CLAIBORNE,MS,1086.6338250000001,28021,11026.0
2006.0,CLAIBORNE,TN,32556.38932045,47025,30964.0
2006.0,CLALLAM,WA,38022.4443064875,53009,69671.0
2006.0,CLARE,MI,15086.0950875,26035,31016.0
2006.0,CLARENDON,SC,9230.545117,45027,32772.0
2006.0,CLARION,PA,7246.45726185,42031,40131.0
2006.0,CLARK,AR,4483.5317934,05019,23392.0
2006.0,CLARK,IL,3028.1931645375,17023,16786.0
2006.0,CLARK,IN,40367.7643895875,18019,103834.0
2006.0,CLARK,KS,379.13058,20025,2128.0
2006.0,CLARK,KY,13528.6523765,21049,35169.0
2006.0,CLARK,MO,885.230685,29045,7192.0
2006.0,CLARK,NV,883839.35918905,32003,1778129.0
2006.0,CLARK,OH,53830.5328845875,39023,140875.0
2006.0,CLARK,SD,53.514675,46025,3532.0
2006.0,CLARK,WA,118467.976730875,53011,408140.0
2006.0,CLARK,WI,2150.450685,55019,33526.0
2006.0,CLARKE,AL,5063.85875745,01025,26729.0
2006.0,CLARKE,GA,39075.025614975,13059,111524.0
2006.0,CLARKE,IA,2058.7518243,19039,9074.0
2006.0,CLARKE,MS,4028.2679045,28023,17438.0
2006.0,CLARKE,VA,876.0772547250001,51043,14271.0
2006.0,CLATSOP,OR,20443.7790240875,41007,36763.0
2006.0,CLAY,AL,3244.17499,01027,13777.0
2006.0,CLAY,AR,2817.0682485,05021,16315.0
2006.0,CLAY,FL,69327.2899772,12019,176720.0
2006.0,CLAY,GA,734.4744375,13061,3162.0
2006.0,CLAY,IA,1507.9774875,19041,16732.0
2006.0,CLAY,IL,1477.2714675,17025,13815.0
2006.0,CLAY,IN,6088.7759543625,18021,26770.0
2006.0,CLAY,KS,1898.5202123625,20027,8581.0
2006.0,CLAY,KY,17730.702487037503,21051,23885.0
2006.0,CLAY,MN,5194.302891,27027,54072.0
2006.0,CLAY,MO,51880.96789795,29047,212394.0
2006.0,CLAY,MS,3272.577043225,28025,20986.0
2006.0,CLAY,NC,3500.67688,37043,9939.0
2006.0,CLAY,SD,1340.426058,46027,13332.0
2006.0,CLAY,TN,9544.35776,47027,7997.0
2006.0,CLAY,TX,1239.036825,48077,11205.0
2006.0,CLAY,WV,1388.49105,54015,10027.0
2006.0,CLAYTON,GA,32395.982910175,13063,268907.0
2006.0,CLAYTON,IA,1193.2407375,19043,17779.0
2006.0,CLEARCREEK,CO,1399.8193725,08019,8869.0
2006.0,CLEARFIELD,PA,21927.3837410375,42033,82673.0
2006.0,CLEARWATER,ID,2765.532398175,16035,8286.0
2006.0,CLEARWATER,MN,1103.0460524999999,27029,8198.0
2006.0,CLEBURNE,AL,1793.5858349999999,01029,14433.0
2006.0,CLEBURNE,AR,6460.911982675,05023,25176.0
2006.0,CLERMONT,OH,67475.4091068625,39025,191859.0
2006.0,CLEVELAND,AR,129.93045,05025,8692.0
2006.0,CLEVELAND,NC,30496.7715197625,37045,97640.0
2006.0,CLEVELAND,OK,65603.5732143125,40027,232379.0
2006.0,CLINCH,GA,2043.476001,13065,6935.0
2006.0,CLINTON,IA,6835.3243085,19045,49264.0
2006.0,CLINTON,IL,2346.4195635,17027,36202.0
2006.0,CLINTON,IN,5536.333168,18023,33981.0
2006.0,CLINTON,KY,8403.154985000001,21053,9376.0
2006.0,CLINTON,MI,15610.2478875,26037,69409.0
2006.0,CLINTON,MO,6732.4793541750005,29049,20515.0
2006.0,CLINTON,NY,20738.964253000002,36019,81905.0
2006.0,CLINTON,OH,19432.3422388625,39027,42837.0
2006.0,CLINTON,PA,9940.107934725,42035,37230.0
2006.0,CLOUD,KS,2419.7816820000003,20029,9376.0
2006.0,COAHOMA,MS,5220.456365225,28027,27915.0
2006.0,COAL,OK,867.3619874999999,40029,5613.0
2006.0,COAMO,PR,1126.808325,72043,
2006.0,COBB,GA,142265.1213649375,13067,679699.0
2006.0,COCHISE,AZ,36249.59637495,04003,126751.0
2006.0,COCHRAN,TX,90.74040000000001,48079,3155.0
2006.0,COCKE,TN,33024.4223943625,47029,35079.0
2006.0,COCONINO,AZ,24139.042931362503,04005,126029.0
2006.0,CODINGTON,SD,3202.4918865,46029,26109.0
2006.0,COFFEE,AL,10784.062700225,01031,45639.0
2006.0,COFFEE,GA,18291.43113745,13069,39881.0
2006.0,COFFEE,TN,26149.885751125,47031,51400.0
2006.0,COFFEY,KS,2462.4482985,20031,8539.0
2006.0,COLBERT,AL,29690.486374449996,01033,54462.0
2006.0,COLE,MO,22707.406858950002,29051,73113.0
2006.0,COLEMAN,TX,638.2579425,48083,8606.0
2006.0,COLES,IL,7830.381404500001,17029,52238.0
2006.0,COLFAX,NE,454.8279,31037,9950.0
2006.0,COLFAX,NM,3050.759709,35007,13332.0
2006.0,COLLETON,SC,8880.47656,45029,38911.0
2006.0,COLLIER,FL,107528.68073415,12021,311650.0
2006.0,COLLIN,TX,88235.61132245,48085,699675.0
2006.0,COLONIALHEIGHTSCITY,VA,12538.0788625,51570,17802.0
2006.0,COLORADO,TX,1924.7581620375,48089,20509.0
2006.0,COLQUITT,GA,4909.541860537501,13071,44101.0
2006.0,COLUMBIA,AR,3594.8183924999994,05027,24622.0
2006.0,COLUMBIA,FL,27550.6817085875,12023,66975.0
2006.0,COLUMBIA,GA,23295.355943225,13073,105558.0
2006.0,COLUMBIA,NY,12952.3438035,36021,62383.0
2006.0,COLUMBIA,OR,10924.138642725,41009,48227.0
2006.0,COLUMBIA,PA,13060.9301777625,42037,64670.0
2006.0,COLUMBIA,WA,1003.0497135,53013,3943.0
2006.0,COLUMBIA,WI,18829.448551499998,55021,54822.0
2006.0,COLUMBIANA,OH,24803.4210023625,39029,109319.0
2006.0,COLUMBUS,NC,45150.7432193,37047,53968.0
2006.0,COLUSA,CA,4711.3013443125,06011,20889.0
2006.0,COMAL,TX,15496.1758875,48091,100243.0
2006.0,COMANCHE,KS,482.408961,20033,1834.0
2006.0,COMANCHE,OK,38271.78224845,40031,112293.0
2006.0,COMANCHE,TX,3039.5430375,48093,13549.0
2006.0,COMERIO,PR,495.415725,72045,
2006.0,CONCORDIA,LA,3217.233535725,22029,19144.0
2006.0,CONECUH,AL,4305.3661295,01035,13309.0
2006.0,CONEJOS,CO,1989.0756585,08021,8083.0
2006.0,CONTRACOSTA,CA,207444.5561191375,06013,1001303.0
2006.0,CONVERSE,WY,2164.5173618625,56009,12627.0
2006.0,CONWAY,AR,4909.318857,05029,20481.0
2006.0,COOK,GA,2461.3225015,13075,16231.0
2006.0,COOK,IL,410469.14980443753,17031,5236986.0
2006.0,COOK,MN,761.2755750000001,27031,5377.0
2006.0,COOKE,TX,10350.8418165,48097,38366.0
2006.0,COOPER,MO,2668.0987125,29053,17416.0
2006.0,COOS,NH,9518.23511745,33007,32576.0
2006.0,COOS,OR,23885.975509174998,41011,63602.0
2006.0,COOSA,AL,983.094235,01037,10857.0
2006.0,COPIAH,MS,4241.0385293625,28029,29256.0
2006.0,COROZAL,PR,709.194375,72047,
2006.0,CORTLAND,NY,12119.4284168625,36023,48279.0
2006.0,CORYELL,TX,4415.385487500001,48099,71741.0
2006.0,COSHOCTON,OH,6477.9454785,39031,36497.0
2006.0,COTTON,OK,1058.1575175,40033,6393.0
2006.0,COTTONWOOD,MN,1437.464469,27033,11413.0
2006.0,COVINGTON,AL,11899.5335808625,01039,36717.0
2006.0,COVINGTON,MS,3549.9851127250004,28031,20212.0
2006.0,COVINGTONCITY,VA,3151.1176655,51580,6133.0
2006.0,COWETA,GA,21746.7000015,13077,114324.0
2006.0,COWLEY,KS,8525.595042724999,20035,34055.0
2006.0,COWLITZ,WA,49594.881303225004,53015,98953.0
2006.0,CRAIG,OK,3411.441014,40035,15006.0
2006.0,CRAIG,VA,963.2280125,51045,5072.0
2006.0,CRAIGHEAD,AR,26364.407496312502,05031,89669.0
2006.0,CRANE,TX,270.5786,48103,3738.0
2006.0,CRAVEN,NC,38318.8064240375,37049,96321.0
2006.0,CRAWFORD,AR,22073.505155225,05033,58077.0
2006.0,CRAWFORD,GA,846.4846875000001,13079,12617.0
2006.0,CRAWFORD,IA,1010.1546375,19047,16486.0
2006.0,CRAWFORD,IL,4379.660385675,17033,19619.0
2006.0,CRAWFORD,IN,1846.2151020000001,18025,10932.0
2006.0,CRAWFORD,KS,8691.2865405,20037,38684.0
2006.0,CRAWFORD,MI,9639.554403862501,26039,14690.0
2006.0,CRAWFORD,MO,6039.5880045,29055,23742.0
2006.0,CRAWFORD,OH,12252.02748,39033,44460.0
2006.0,CRAWFORD,PA,23781.9333018625,42039,88972.0
2006.0,CRAWFORD,WI,3786.5155395,55023,16932.0
2006.0,CREEK,OK,26504.948214225,40037,68216.0
2006.0,CRENSHAW,AL,2077.1591725,01041,13688.0
2006.0,CRISP,GA,4993.022424,13081,21914.0
2006.0,CRITTENDEN,AR,11768.27194,05035,51817.0
2006.0,CRITTENDEN,KY,9067.998587087499,21055,9111.0
2006.0,CROCKETT,TN,2211.9159225,47033,14333.0
2006.0,CROCKETT,TX,239.0667,48105,3746.0
2006.0,CROOK,OR,4789.0574715,41013,22476.0
2006.0,CROOK,WY,188.97649136249998,56011,6093.0
2006.0,CROSBY,TX,724.362975,48107,6472.0
2006.0,CROSS,AR,2744.131548,05037,18911.0
2006.0,CROWWING,MN,10136.7269438625,27035,60768.0
2006.0,CROWLEY,CO,1468.5590625,08025,6242.0
2006.0,CULBERSON,TX,3.4810499999999998,48109,2545.0
2006.0,CULLMAN,AL,27960.2212343625,01043,79871.0
2006.0,CULPEPER,VA,9738.551082225,51047,44174.0
2006.0,CUMBERLAND,IL,910.1982,17035,10856.0
2006.0,CUMBERLAND,KY,3995.9853275,21057,6933.0
2006.0,CUMBERLAND,ME,103810.699340675,23005,274695.0
2006.0,CUMBERLAND,NC,69552.298385,37051,306865.0
2006.0,CUMBERLAND,NJ,49422.3959715,34011,153910.0
2006.0,CUMBERLAND,PA,55492.054846762505,42041,225983.0
2006.0,CUMBERLAND,TN,24399.070424225,47035,52263.0
2006.0,CUMBERLAND,VA,255.15891,51049,9416.0
2006.0,CUMING,NE,411.183702,31039,9419.0
2006.0,CURRITUCK,NC,2152.970016575,37053,23461.0
2006.0,CURRY,NM,6338.8939550000005,35009,45660.0
2006.0,CURRY,OR,13703.8399725,41015,21809.0
2006.0,CUSTER,CO,2.7243,08027,3863.0
2006.0,CUSTER,ID,501.8826,16037,4077.0
2006.0,CUSTER,MT,4175.3566125,30017,11081.0
2006.0,CUSTER,NE,2424.9127005,31041,10938.0
2006.0,CUSTER,OK,9646.2284398625,40039,25704.0
2006.0,CUSTER,SD,1558.9154925,46033,7888.0
2006.0,CUYAHOGA,OH,248374.126034125,39035,1305273.0
2006.0,DADE,GA,4147.4320285,13083,16018.0
2006.0,DADE,MO,2419.485327,29057,7601.0
2006.0,DAKOTA,MN,44659.2999375,27037,385604.0
2006.0,DAKOTA,NE,1481.706,31043,20106.0
2006.0,DALE,AL,9251.3089000875,01045,48038.0
2006.0,DALLAM,TX,1098.8419800000001,48111,6002.0
2006.0,DALLAS,AL,8232.200157,01047,43050.0
2006.0,DALLAS,AR,1256.9566875,05039,8321.0
2006.0,DALLAS,IA,5064.139673362501,19049,54592.0
2006.0,DALLAS,MO,3865.804029,29059,16446.0
2006.0,DALLAS,TX,325649.0955659125,48113,2353448.0
2006.0,DANE,WI,123500.29224183751,55025,468750.0
2006.0,DANIELS,MT,121.10254950000001,30019,1730.0
2006.0,DANVILLECITY,VA,19500.454588,51590,45254.0
2006.0,DARE,NC,12241.45739445,37055,33856.0
2006.0,DARKE,OH,6905.5781400000005,39037,52342.0
2006.0,DARLINGTON,SC,31712.987061724998,45031,66906.0
2006.0,DAUPHIN,PA,59370.01882995,42043,254776.0
2006.0,DAVIDSON,NC,45193.31493895,37057,154470.0
2006.0,DAVIDSON,TN,197972.0087396875,47037,614609.0
2006.0,DAVIE,NC,13716.729807,37059,39742.0
2006.0,DAVIESS,IN,9589.8861325,18027,29958.0
2006.0,DAVIESS,KY,23620.678727175,21059,93270.0
2006.0,DAVIESS,MO,496.5501555,29061,8099.0
2006.0,DAVIS,IA,616.8546375,19051,8530.0
2006.0,DAVIS,UT,86047.40076045,49011,279037.0
2006.0,DAVISON,SD,2314.2990788625,46035,19041.0
2006.0,DAWES,NE,1615.8754090875,31045,8688.0
2006.0,DAWSON,GA,9113.889742,13085,20721.0
2006.0,DAWSON,MT,2609.2592055,30021,8538.0
2006.0,DAWSON,NE,1605.4217130000002,31047,24765.0
2006.0,DAWSON,TX,1131.76215,48115,13925.0
2006.0,DAY,SD,457.378425,46037,5710.0
2006.0,DEBACA,NM,271.5285,35011,1886.0
2006.0,DEKALB,AL,17888.29564795,01049,67447.0
2006.0,DEKALB,IN,5930.318139,18033,41494.0
2006.0,DESOTO,FL,7179.5800115,12027,34764.0
2006.0,DESOTO,LA,3884.347863175,22031,26081.0
2006.0,DEWITT,TX,4354.722555,48123,19885.0
2006.0,DEAFSMITH,TX,1655.828625,48117,18253.0
2006.0,DEARBORN,IN,19545.58307985,18029,49139.0
2006.0,DECATUR,GA,5450.1821899999995,13087,28377.0
2006.0,DECATUR,IA,963.5158125,19053,8372.0
2006.0,DECATUR,IN,8128.551278999999,18031,25064.0
2006.0,DECATUR,KS,547.7414625,20039,3032.0
2006.0,DECATUR,TN,6629.722861362499,47039,11364.0
2006.0,DEERLODGE,MT,2530.5559245,30023,8834.0
2006.0,DEFIANCE,OH,7530.825006,39039,38579.0
2006.0,DEKALB,GA,64811.0074827125,13089,727078.0
2006.0,DEKALB,IL,9739.6728375,17037,102752.0
2006.0,DEKALB,MO,731.7022005,29063,12330.0
2006.0,DEKALB,TN,9399.1362205,47041,18423.0
2006.0,DELNORTE,CA,14760.3372375,06015,28441.0
2006.0,DELAWARE,IA,737.6944035,19055,17560.0
2006.0,DELAWARE,IN,47442.6186566625,18035,115619.0
2006.0,DELAWARE,NY,11228.819733,36025,46413.0
2006.0,DELAWARE,OH,42474.076026887495,39041,155669.0
2006.0,DELAWARE,OK,6347.4737313625,40041,39873.0
2006.0,DELAWARE,PA,253704.2613734875,42045,553664.0
2006.0,DELTA,CO,9609.6968843625,08029,29899.0
2006.0,DELTA,MI,8008.6858575,26041,37703.0
2006.0,DELTA,TX,300.84294,48119,5500.0
2006.0,DENALI,AK,11.35125,02068,1828.0
2006.0,DENT,MO,5183.6143095,29065,15090.0
2006.0,DENTON,TX,86644.2718512625,48121,589882.0
2006.0,DENVER,CO,66211.9126907,08031,568692.0
2006.0,DESMOINES,IA,7381.279578862501,19057,40453.0
2006.0,DESCHUTES,OR,36775.3266804,41017,148670.0
2006.0,DESHA,AR,2114.821612725,05041,14016.0
2006.0,DESOTO,MS,32166.569342224997,28033,144272.0
2006.0,DEUEL,NE,424.3117125,31049,1887.0
2006.0,DEUEL,SD,416.39175,46039,4269.0
2006.0,DEWEY,OK,492.2552972625,40043,4369.0
2006.0,DEWITT,IL,1220.4552,17039,16419.0
2006.0,DICKENS,TX,202.6002,48125,2489.0
2006.0,DICKENSON,VA,15256.947677724998,51051,16024.0
2006.0,DICKEY,ND,397.52061000000003,38021,5385.0
2006.0,DICKINSON,IA,1565.5514249999999,19059,16621.0
2006.0,DICKINSON,KS,2213.423686,20041,18922.0
2006.0,DICKINSON,MI,7578.861367500001,26043,27125.0
2006.0,DICKSON,TN,15468.472210725,47043,46439.0
2006.0,DILLON,SC,11355.094867725,45033,30748.0
2006.0,DIMMIT,TX,800.14692,48127,9902.0
2006.0,DINWIDDIE,VA,630.302261,51053,25415.0
2006.0,DISTRICTOFCOLUMBIA,DC,73930.2730154625,11001,583978.0
2006.0,DIVIDE,ND,154.55508300000002,38023,2058.0
2006.0,DIXIE,FL,2952.746125,12029,14859.0
2006.0,DIXON,NE,69.0747,31051,6195.0
2006.0,DODDRIDGE,WV,768.7969125,54017,7231.0
2006.0,DODGE,GA,7700.920957725,13091,19686.0
2006.0,DODGE,MN,851.4315750000001,27039,19425.0
2006.0,DODGE,NE,12507.250913,31053,35881.0
2006.0,DODGE,WI,11869.3849954875,55027,87849.0
2006.0,DONAANA,NM,29589.0659774,35013,193779.0
2006.0,DONLEY,TX,460.87185,48129,3808.0
2006.0,DOOLY,GA,693.151227,13093,11702.0
2006.0,DOOR,WI,5993.9455275,55029,28026.0
2006.0,DORADO,PR,510.249675,72051,
2006.0,DORCHESTER,MD,8448.9723825,24019,31299.0
2006.0,DORCHESTER,SC,28858.637378500003,45035,118187.0
2006.0,DOUGHERTY,GA,15793.530142725,13095,94990.0
2006.0,DOUGLAS,CO,40508.0467413,08035,259881.0
2006.0,DOUGLAS,GA,35668.30837245,13097,118777.0
2006.0,DOUGLAS,IL,1422.56943,17041,19580.0
2006.0,DOUGLAS,KS,18728.7881135,20045,112559.0
2006.0,DOUGLAS,MN,7976.395603499999,27041,35526.0
2006.0,DOUGLAS,MO,2196.7524471750003,29067,13401.0
2006.0,DOUGLAS,NE,110588.0151178,31055,492252.0
2006.0,DOUGLAS,NV,17579.15597895,32005,45661.0
2006.0,DOUGLAS,OR,48273.240361725,41019,103685.0
2006.0,DOUGLAS,SD,168.96165,46043,3093.0
2006.0,DOUGLAS,WA,7521.936961725,53017,35370.0
2006.0,DOUGLAS,WI,10134.2190525,55031,43870.0
2006.0,DREW,AR,3000.9562202250004,05043,18814.0
2006.0,DUBOIS,IN,11550.5805325,18037,41102.0
2006.0,DUBUQUE,IA,10079.295726,19061,91390.0
2006.0,DUCHESNE,UT,4461.587402,49013,15436.0
2006.0,DUKES,MA,7475.4154538625,25007,15487.0
2006.0,DUNDY,NE,242.81369999999998,31057,2029.0
2006.0,DUNKLIN,MO,12224.633418000001,29069,31733.0
2006.0,DUNN,ND,309.9616035,38025,3305.0
2006.0,DUNN,WI,2702.8093125000005,55033,42304.0
2006.0,DUPAGE,IL,102011.5132746625,17043,922190.0
2006.0,DUPLIN,NC,9037.0672088625,37061,51973.0
2006.0,DURHAM,NC,64019.295335212504,37063,249253.0
2006.0,DUTCHESS,NY,59806.0079802625,36027,291471.0
2006.0,DUVAL,FL,293452.9754726625,12031,842100.0
2006.0,DUVAL,TX,220.91355000000001,48131,12335.0
2006.0,DYER,TN,11120.39721,47045,37689.0
2006.0,EAGLE,CO,7857.5132287625,08037,49112.0
2006.0,EARLY,GA,977.2840125,13099,11974.0
2006.0,EASTBATONROUGE,LA,174592.2612468375,22033,430886.0
2006.0,EASTCARROLL,LA,578.409705,22035,8323.0
2006.0,EASTFELICIANA,LA,2844.699044,22037,21002.0
2006.0,EASTLAND,TX,4762.4330208125,48133,18277.0
2006.0,EATON,MI,20878.5779984,26045,107277.0
2006.0,EAUCLAIRE,WI,16198.079130862501,55035,96527.0
2006.0,ECTOR,TX,29003.7448633625,48135,126076.0
2006.0,EDDY,ND,97.641372,38027,2455.0
2006.0,EDDY,NM,10983.4013125,35015,50770.0
2006.0,EDGAR,IL,2147.7623125,17045,18900.0
2006.0,EDGECOMBE,NC,7406.3324911750005,37065,52944.0
2006.0,EDGEFIELD,SC,874.5211875,45037,25180.0
2006.0,EDMONSON,KY,2281.33929,21061,11892.0
2006.0,EDMUNDS,SD,243.02666250000001,46045,3979.0
2006.0,EDWARDS,IL,865.3209225,17047,6520.0
2006.0,EDWARDS,KS,220.16716800000003,20047,3105.0
2006.0,EDWARDS,TX,3.027,48137,1887.0
2006.0,EFFINGHAM,GA,6862.4718092250005,13103,48787.0
2006.0,EFFINGHAM,IL,7429.632105950001,17049,34315.0
2006.0,ELDORADO,CA,59403.30987925,06017,174995.0
2006.0,ELPASO,CO,118715.22753243751,08041,579710.0
2006.0,ELPASO,TX,50581.251129125,48141,720756.0
2006.0,ELBERT,CO,1582.9771485,08039,22648.0
2006.0,ELBERT,GA,7556.672482,13105,20679.0
2006.0,ELK,KS,486.7496325,20049,3011.0
2006.0,ELK,PA,9634.4447265,42047,32823.0
2006.0,ELKHART,IN,26928.135374,18039,196691.0
2006.0,ELKO,NV,8309.728595225,32007,45710.0
2006.0,ELLIOTT,KY,1819.125825,21063,8010.0
2006.0,ELLIS,KS,5522.204495999999,20051,27228.0
2006.0,ELLIS,OK,666.8140500000001,40045,3769.0
2006.0,ELLIS,TX,21319.1712838125,48139,137523.0
2006.0,ELLSWORTH,KS,926.5146735000001,20053,6281.0
2006.0,ELMORE,AL,14626.803858262501,01051,75511.0
2006.0,ELMORE,ID,3493.13055,16039,28391.0
2006.0,EMANUEL,GA,8887.7368725,13107,22455.0
2006.0,EMERY,UT,7801.678248,49015,10264.0
2006.0,EMMET,IA,608.9598285,19063,10371.0
2006.0,EMMET,MI,21665.964746999998,26047,33432.0
2006.0,EMMONS,ND,545.9522370000001,38029,3631.0
2006.0,ERATH,TX,8013.4001245,48143,35319.0
2006.0,ERIE,NY,284817.0701158375,36029,916292.0
2006.0,ERIE,OH,20744.701335,39043,77555.0
2006.0,ERIE,PA,62385.9557902625,42049,279929.0
2006.0,ESCAMBIA,AL,12538.987860725,01053,37572.0
2006.0,ESCAMBIA,FL,96186.4473270125,12033,305287.0
2006.0,ESSEX,MA,185045.62149255,25009,731174.0
2006.0,ESSEX,NJ,271912.7523923625,34013,772090.0
2006.0,ESSEX,NY,5402.4406545,36031,38156.0
2006.0,ESSEX,VA,3129.7574873625,51057,10611.0
2006.0,ESSEX,VT,79.78836000000001,50009,6379.0
2006.0,ESTILL,KY,3297.774515,21065,14888.0
2006.0,ETOWAH,AL,65594.5498576,01055,102854.0
2006.0,EUREKA,NV,0.45405,32011,1460.0
2006.0,EVANGELINE,LA,12528.6854730875,22039,35641.0
2006.0,EVANS,GA,4318.897941,13109,11307.0
2006.0,FAIRBANKSNORTHSTAR,AK,15116.2139778,02090,94803.0
2006.0,FAIRFAX,VA,131977.17951475,51059,998841.0
2006.0,FAIRFAXCITY,VA,8597.983449,51600,22802.0
2006.0,FAIRFIELD,CT,229687.8122441,09001,888526.0
2006.0,FAIRFIELD,OH,36782.7481420875,39045,139503.0
2006.0,FAIRFIELD,SC,2828.535034,45039,23636.0
2006.0,FAJARDO,PR,2016.6931875,72053,
2006.0,FALLRIVER,SD,2789.93685,46047,7267.0
2006.0,FALLON,MT,862.253976,30025,2617.0
2006.0,FALLS,TX,3016.49096,48145,17334.0
2006.0,FALLSCHURCHCITY,VA,5274.8874435,51610,10921.0
2006.0,FANNIN,GA,8589.841474,13111,22233.0
2006.0,FANNIN,TX,5553.6220625000005,48147,32870.0
2006.0,FARIBAULT,MN,901.6951530000001,27043,15021.0
2006.0,FAULK,SD,339.45315,46049,2290.0
2006.0,FAULKNER,AR,16638.279497225,05045,102331.0
2006.0,FAUQUIER,VA,19117.785109725,51061,65703.0
2006.0,FAYETTE,AL,3990.0165225,01057,17758.0
2006.0,FAYETTE,GA,22585.723255711,13113,104842.0
2006.0,FAYETTE,IA,2433.1657103625002,19065,20701.0
2006.0,FAYETTE,IL,2873.747124,17051,21086.0
2006.0,FAYETTE,IN,15396.4005005,18041,24369.0
2006.0,FAYETTE,KY,71208.5251248,21067,283324.0
2006.0,FAYETTE,OH,10397.0521080375,39047,28227.0
2006.0,FAYETTE,PA,59336.487475025,42051,144453.0
2006.0,FAYETTE,TN,3794.255632725,47047,35877.0
2006.0,FAYETTE,TX,3366.6802838625,48149,22472.0
2006.0,FAYETTE,WV,12734.6481975,54019,46233.0
2006.0,FENTRESS,TN,14357.836717725,47049,17334.0
2006.0,FERGUS,MT,2647.2912643625,30027,11269.0
2006.0,FERRY,WA,1518.1999725,53019,7501.0
2006.0,FILLMORE,MN,1439.7723675,27045,20974.0
2006.0,FILLMORE,NE,1514.0961375,31059,6092.0
2006.0,FINNEY,KS,4253.1572883625,20055,40713.0
2006.0,FISHER,TX,283.780772,48151,3998.0
2006.0,FLAGLER,FL,21015.019383675,12035,82285.0
2006.0,FLATHEAD,MT,48138.361369,30029,84824.0
2006.0,FLEMING,KY,3164.5001318125,21069,14487.0
2006.0,FLORENCE,SC,62992.04758888751,45041,131102.0
2006.0,FLORIDA,PR,85.007475,72054,
2006.0,FLOYD,GA,43319.73600995,13115,94973.0
2006.0,FLOYD,IA,1846.8615623625,19067,16335.0
2006.0,FLOYD,IN,39327.8830438625,18043,72283.0
2006.0,FLOYD,KY,24149.430433999998,21071,41878.0
2006.0,FLOYD,TX,368.15887499999997,48153,6840.0
2006.0,FLOYD,VA,2312.9597750000003,51063,14640.0
2006.0,FLUVANNA,VA,2029.7098838625,51065,24783.0
2006.0,FOARD,TX,162.875925,48155,1453.0
2006.0,FONDDULAC,WI,16928.2212605,55039,98910.0
2006.0,FORD,IL,2042.1576915,17053,13957.0
2006.0,FORD,KS,6689.680842,20057,32443.0
